"year","y","y_num","x","seed_diff","tourney_level","surface","higher_id","lower_id","wr_diff_lag1","wr_diff_lag2","wr_diff_lag3"
2003,"1",1,845,1,"G","Hard",104022,104755,0.336206896551724,-0.0121951219512195,-0.0714285714285715
2003,"0",0,645,0,"G","Hard",103018,102512,-0.0272727272727273,0.0254237288135594,0.542372881355932
2003,"1",1,211,0,"G","Hard",103694,103324,-0.075046904315197,0.0725,0.238095238095238
2003,"1",1,1700,1,"G","Hard",102562,102434,0.224837662337662,0.357843137254902,0.4
2003,"1",1,2292,1,"G","Hard",103498,103171,0.238482384823848,0.244718309859155,0.204040404040404
2003,"1",1,149,0,"G","Hard",103656,103264,0.0666666666666667,0.355614973262032,-0.137931034482759
2003,"1",1,335,0,"G","Hard",101990,104379,0.625,0,0.158536585365854
2003,"1",1,489,1,"G","Hard",102783,102287,0.268398268398268,-0.00220210423293377,-0.0465811965811966
2003,"1",1,1028,1,"G","Hard",103484,103181,0.39016393442623,0.188888888888889,-0.48
2003,"1",1,568,0,"G","Hard",104076,102571,0.261904761904762,-0.1,0
2003,"1",1,387,0,"G","Hard",103252,104166,0.134751773049645,0.564516129032258,-0.08
2003,"1",1,1403,1,"G","Hard",103602,103047,0.645161290322581,-0.166666666666667,0.142857142857143
2003,"1",1,1470,1,"G","Hard",103900,102259,0.1,0.0938461538461538,-0.545454545454545
2003,"1",1,118,0,"G","Hard",103154,102776,0,0.0918367346938775,0.0625
2003,"1",1,530,0,"G","Hard",102179,102831,0.228070175438597,-0.0113636363636364,0.151960784313726
2003,"1",1,398,1,"G","Hard",103598,103103,0.134074074074074,0.115014311735623,-0.102739726027397
2003,"0",0,681,-1,"G","Hard",102905,103714,0.168650793650794,-0.0406868234415827,-0.0977443609022556
2003,"1",1,269,0,"G","Hard",102382,104444,-0.323529411764706,-0.1,0
2003,"1",1,151,0,"G","Hard",102694,102607,0.0369843527738265,-0.00757575757575757,-0.464912280701754
2003,"1",1,1992,1,"G","Hard",103819,103581,0.271236333052986,0.075,0.0454545454545454
2003,"1",1,2219,1,"G","Hard",102845,101868,0.594642857142857,0.593220338983051,0.10377358490566
2003,"1",1,379,0,"G","Hard",103888,104026,0,0.384615384615385,0.4
2003,"0",0,253,0,"G","Hard",102106,103356,0.129582267689685,-0.22972972972973,-0.0315638450502152
2003,"0",0,120,-1,"G","Hard",103990,101965,-0.0121065375302664,0.199122807017544,-0.65625
2003,"1",1,715,1,"G","Hard",103292,102358,0.114008941877794,-0.0564912280701754,-0.160769230769231
2003,"0",0,310,0,"G","Hard",102860,102227,0.0796568627450981,0.0119047619047619,0.318356867779204
2003,"0",0,91,0,"G","Hard",103280,102882,-0.0114285714285715,-0.608695652173913,-0.651515151515151
2003,"1",1,1285,1,"G","Hard",103387,103781,0.225454545454546,-0.0666666666666667,0.357142857142857
2003,"1",1,1249,1,"G","Hard",102854,102855,0.395833333333333,0.0735294117647058,0.0692307692307692
2003,"1",1,117,0,"G","Hard",104339,102565,-0.1,0.5,0.5
2003,"0",0,213,0,"G","Hard",102722,103429,-0.138888888888889,0.0384615384615384,-0.192307692307692
2003,"0",0,998,-1,"G","Hard",102318,101746,0.361940298507463,0.0245901639344263,0.203125
2003,"1",1,730,1,"G","Hard",102148,103451,0.38544474393531,0.242424242424242,0.557377049180328
2003,"1",1,597,0,"G","Hard",101885,103228,0.520833333333333,-0.0681818181818182,-0.0757575757575757
2003,"1",1,114,0,"G","Hard",103444,102247,0.274131274131274,-0.0594594594594595,-0.19047619047619
2003,"1",1,2316,1,"G","Hard",103507,102644,0.236481614996395,0.248010610079576,0.0548554484803558
2003,"1",1,1944,1,"G","Hard",102610,102184,0.210169491525424,0.325213956550362,0.0267241379310345
2003,"0",0,69,0,"G","Hard",103297,102401,0.0902777777777778,-0.05,-0.285714285714286
2003,"0",0,231,0,"G","Hard",103151,102456,-0.0367125573633709,-0.0882352941176471,-0.104166666666667
2003,"1",1,610,1,"G","Hard",102998,103566,0.149515738498789,0.212224108658744,0.12431693989071
2003,"1",1,976,1,"G","Hard",102839,103898,0.557377049180328,0.0454545454545454,0.0972222222222222
2003,"1",1,156,0,"G","Hard",103176,103709,0.0357142857142857,-0.245689655172414,0.0714285714285715
2003,"1",1,145,0,"G","Hard",102344,102788,0.242063492063492,-0.0161290322580645,0.0294117647058824
2003,"1",1,1095,1,"G","Hard",103206,101897,0.206993006993007,0.148051948051948,0.219718309859155
2003,"1",1,1016,1,"G","Hard",103084,103166,0.00478468899521534,0.370892018779343,-0.345882352941176
2003,"1",1,475,0,"G","Hard",103909,101532,0.245614035087719,0.18516674962668,-0.062953995157385
2003,"1",1,237,0,"G","Hard",103813,103786,0.0991775520077407,0.395652173913043,0
2003,"1",1,784,1,"G","Hard",102338,103319,0.151515151515151,0.71,0.656862745098039
2003,"1",1,815,1,"G","Hard",102765,102300,0.183673469387755,0.189285714285714,0.174019607843137
2003,"0",0,132,0,"G","Hard",103789,103294,-0.0334051724137931,0.0576923076923077,0.0945945945945946
2003,"0",0,100,0,"G","Hard",103970,102703,0.182539682539683,0.133333333333333,-0.125
2003,"1",1,2974,1,"G","Hard",101736,103408,0.318181818181818,0.254098360655738,0.227272727272727
2003,"1",1,4356,1,"G","Hard",103720,102464,0.794871794871795,0.316326530612245,0.2625
2003,"0",0,502,-1,"G","Hard",102856,103285,0.107692307692308,0.269230769230769,0.241176470588235
2003,"1",1,1103,1,"G","Hard",101962,102957,0.214285714285714,0.178506375227687,0.178125
2003,"1",1,231,0,"G","Hard",103852,104068,0.180952380952381,-0.0892857142857143,-0.5
2003,"1",1,1396,1,"G","Hard",104053,102437,0.217948717948718,0.172619047619048,0.189655172413793
2003,"0",0,519,-1,"G","Hard",103428,102950,0.177224736048265,0.0192307692307692,0.00892857142857145
2003,"1",1,975,1,"G","Hard",104022,102512,0.0862068965517241,-0.0121951219512195,0.428571428571429
2003,"1",1,1682,1,"G","Hard",102562,103694,0.198923028191321,0.295343137254902,-0.142857142857143
2003,"1",1,2369,1,"G","Hard",103498,103656,0.282926829268293,0.0288092189500639,0.237373737373737
2003,"1",1,515,1,"G","Hard",102783,101990,-0.0535714285714286,0.0223880597014925,-0.216228893058161
2003,"1",1,302,1,"G","Hard",103484,104076,0.0425448868071818,0.15,-0.5
2003,"0",0,1031,-1,"G","Hard",103602,103252,0.177076183939602,-0.231182795698925,0.222857142857143
2003,"1",1,1587,1,"G","Hard",103900,103154,0.6,0.153846153846154,-0.5
2003,"1",1,644,1,"G","Hard",103598,102179,0.179337231968811,0.259314456035768,0.264705882352941
2003,"0",0,35,0,"G","Hard",102382,103714,-0.101307189542484,-0.108771929824561,-0.0714285714285714
2003,"1",1,1950,1,"G","Hard",103819,102694,0.314106789716546,0.275757575757576,0.378787878787879
2003,"0",0,2109,-1,"G","Hard",102845,103888,0.2375,0.208604954367666,0.20377358490566
2003,"1",1,410,0,"G","Hard",101965,103356,0.179271708683473,-0.05,0.185661764705882
2003,"0",0,1070,-1,"G","Hard",103292,102227,0.26374156219865,0.123333333333333,0.153377110694184
2003,"0",0,1341,-1,"G","Hard",103387,102882,0.24,-0.17536231884058,-0.294372294372294
2003,"0",0,1077,-1,"G","Hard",102854,104339,0.2625,-0.426470588235294,-0.430769230769231
2003,"1",1,9,0,"G","Hard",103429,101746,0.25,0,0.125
2003,"1",1,255,1,"G","Hard",102148,101885,0.00746855345911945,0.143939393939394,0.133134624937904
2003,"1",1,2392,1,"G","Hard",103507,103444,0.086105675146771,0.330769230769231,0.490945674044266
2003,"1",1,1816,1,"G","Hard",102610,102401,0.387947269303202,0.251020408163265,0.266009852216749
2003,"0",0,425,-1,"G","Hard",102998,102456,0.0742877749729535,-0.00759013282732446,0.0409836065573771
2003,"1",1,448,1,"G","Hard",102839,103176,0.104996096799375,0.170454545454545,0.0972222222222222
2003,"1",1,1126,1,"G","Hard",103206,102344,0.133760683760684,0.178466694595727,0.0903065451532725
2003,"0",0,780,-1,"G","Hard",103084,103909,0.0574162679425837,0.0700790106492614,-0.134453781512605
2003,"0",0,315,-1,"G","Hard",102338,103813,0.0511720983419096,0.01,-0.0931372549019608
2003,"1",1,657,1,"G","Hard",102765,103294,0.268494897959184,0.230311355311355,0.143614202437732
2003,"1",1,2797,1,"G","Hard",101736,102703,0.38961038961039,0.387431693989071,0.102272727272727
2003,"1",1,3892,1,"G","Hard",103720,103285,0.261538461538461,0.316326530612245,0.2625
2003,"1",1,662,1,"G","Hard",101962,103852,0.1,0.337236533957845,0.578125
2003,"1",1,1374,1,"G","Hard",104053,102950,0.266968325791855,0.233516483516484,0.0714285714285715
2003,"0",0,1206,0,"G","Hard",102562,104022,0.0761307657859382,0.120038259206121,0.0714285714285715
2003,"0",0,1915,0,"G","Hard",103498,102783,0.111498257839721,0.0973302501576624,0.295066045066045
2003,"1",1,565,1,"G","Hard",103484,103252,0.122078828043251,-0.0145161290322581,-0.42
2003,"1",1,515,0,"G","Hard",103900,103598,0.0259259259259259,0.0308953341740227,-0.5
2003,"1",1,2211,1,"G","Hard",103819,103714,0.441734417344173,0.191228070175439,-0.025974025974026
2003,"1",1,409,0,"G","Hard",101965,103888,0.0714285714285714,0.0653846153846154,0.25625
2003,"1",1,35,0,"G","Hard",102227,102882,0.00117647058823528,-0.192028985507246,-0.285661492978566
2003,"1",1,247,0,"G","Hard",104339,103429,-0.2,0.5,0.5
2003,"1",1,1860,0,"G","Hard",103507,102148,0.12923235978289,0.155011655011655,0.0764257677210807
2003,"0",0,1535,-1,"G","Hard",102610,102456,0.142084385142445,-0.0372148859543818,0.0517241379310345
2003,"1",1,550,0,"G","Hard",103206,102839,0.104161412358134,0.116883116883117,0.0224960876369327
2003,"0",0,65,0,"G","Hard",103813,103909,-0.0695134061569017,0.0658536585365853,0.321428571428571
2003,"1",1,2450,0,"G","Hard",101736,102765,0.205936920222635,0.164812646370023,0.17825311942959
2003,"0",0,3190,0,"G","Hard",103720,101962,0.18058608058608,0.193375710940114,0.184375
2003,"1",1,955,0,"G","Hard",104053,104022,0.131741821396994,0.226480836236934,0.0714285714285715
2003,"0",0,225,0,"G","Hard",103484,102783,0.0187353629976581,0.0276119402985076,-0.442307692307692
2003,"0",0,735,0,"G","Hard",103819,103900,0.119512195121951,0.0461538461538461,0.545454545454545
2003,"1",1,510,0,"G","Hard",101965,102227,0.130252100840336,0.0333333333333333,0.290396341463415
2003,"1",1,2387,1,"G","Hard",103507,104339,0.357534246575342,-0.269230769230769,-0.366197183098592
2003,"1",1,1085,1,"G","Hard",103206,102456,0.193453355155483,0.0741023682200153,0.119718309859155
2003,"1",1,2585,1,"G","Hard",101736,103909,0.239234449760766,0.119952019192323,0.298701298701299
2003,"1",1,750,0,"G","Hard",104053,101962,0.103663003663004,0.0913348946135831,-0.078125
2003,"0",0,795,0,"G","Hard",103900,102783,0.0285714285714286,0.131458094144661,-0.442307692307692
2003,"0",0,1905,-1,"G","Hard",103507,101965,0.086105675146771,0.280769230769231,-0.0224471830985915
2003,"1",1,1755,0,"G","Hard",101736,103206,0.156643356643357,0.0917606983180753,0.107554417413572
2003,"0",0,1100,0,"G","Hard",104053,102783,0.146520146520147,0.191897654584222,0.0576923076923077
2003,"1",1,2465,1,"G","Hard",101736,101965,0.246753246753247,0.304098360655738,0.0710227272727273
2003,"1",1,2450,0,"G","Hard",101736,102783,0.246753246753247,0.231710300954245,0.284965034965035
2003,"0",0,1253,-1,"A","Other",102562,103285,0.129004329004329,0.107843137254902,0
2003,"0",0,173,0,"A","Other",103786,101990,-0.21474358974359,-0.195652173913043,0.0914634146341463
2003,"1",1,67,0,"A","Other",102179,103166,-0.236842105263158,0.0303030303030303,-0.404705882352941
2003,"1",1,425,1,"A","Other",103813,103356,0.117277099519053,0.2,0.279411764705882
2003,"0",0,1171,-1,"A","Other",101962,102247,0.316988416988417,0.163491360212672,0.244791666666667
2003,"1",1,181,0,"A","Other",102035,102720,-0.0238095238095238,0.256302521008403,0.267676767676768
2003,"1",1,53,0,"A","Other",103709,102271,0.0833333333333334,0.0540229885057472,-0.113801452784504
2003,"1",1,1018,1,"A","Other",102338,102243,0.0606060606060606,0.71,0.406862745098039
2003,"0",0,263,-1,"A","Other",102765,103103,0.172244897959184,0.0813492063492064,-0.0537201181842599
2003,"1",1,36,0,"A","Other",103344,103694,0.0278134360290971,0.253537735849057,-0.142857142857143
2003,"0",0,470,0,"A","Other",103852,103047,0.514285714285714,-0.214285714285714,-0.5
2003,"1",1,658,1,"A","Other",103598,102987,0.12962962962963,0.318602993585175,0.1
2003,"1",1,481,0,"A","Other",102106,102851,0.271739130434783,0.27027027027027,0.439024390243902
2003,"1",1,139,0,"A","Other",103018,102202,-0.0606060606060606,-0.0628115653040877,0.0423728813559322
2003,"0",0,95,0,"A","Other",102437,103280,0.0714285714285715,0.541666666666667,0.310344827586207
2003,"0",0,810,-1,"A","Other",102854,102358,-0.0284090909090909,-0.0229618163054696,-0.110769230769231
2003,"0",0,203,0,"A","Other",103285,101990,-0.0916666666666667,0,-0.158536585365854
2003,"1",1,334,1,"A","Other",103813,102179,0.114697120158888,0.336363636363636,0.514705882352941
2003,"1",1,141,0,"A","Other",102035,102247,0.178893178893179,0.0111287758346582,0.212121212121212
2003,"1",1,774,1,"A","Other",102338,103709,0.143939393939394,0.0893103448275862,0.228291316526611
2003,"0",0,17,0,"A","Other",103103,103344,-0.0512280701754386,-0.0581012279125487,0.102739726027397
2003,"0",0,1032,-1,"A","Other",103598,103047,0.574074074074074,0.122950819672131,0
2003,"1",1,13,0,"A","Other",102106,103018,0.0490118577075099,-0.255153458543289,-0.10334849111203
2003,"0",0,306,0,"A","Other",102358,103280,0.162337662337662,0.596491228070175,0.68
2003,"1",1,480,1,"A","Other",103813,101990,-0.115566037735849,0.2,0.0914634146341463
2003,"1",1,750,1,"A","Other",102338,102035,0.0844155844155844,0.239411764705882,0.111408199643494
2003,"1",1,432,0,"A","Other",103344,103047,0.491228070175439,0.0660377358490566,0
2003,"0",0,334,0,"A","Other",102106,103280,0.093167701863354,0.27027027027027,0.439024390243902
2003,"1",1,245,0,"A","Other",102338,103813,0.0511720983419096,0.01,-0.0931372549019608
2003,"0",0,226,0,"A","Other",103344,103280,0.06265664160401,0.566037735849057,0.5
2003,"0",0,751,-1,"A","Other",102338,103280,0.132034632034632,0.71,0.656862745098039
2003,"1",1,1321,0,"D","Other",103206,102437,0.161538461538462,0.120670995670996,0.309373482272948
2003,"1",1,1020,0,"D","Other",102854,103356,0.170343137254902,0.0735294117647058,0.0986425339366516
2003,"1",1,345,0,"D","Clay",102882,103820,0.44,0.108695652173913,0.151515151515151
2003,"1",1,806,0,"D","Other",102856,103714,0.363247863247863,0.260458839406208,0.169747899159664
2003,"1",1,154,0,"D","Other",103344,103888,-0.00877192982456143,0.181422351233672,0.1
2003,"1",1,2782,0,"D","Clay",103507,103294,0.313784246575342,0.371794871794872,0.228397411496003
2003,"0",0,120,0,"D","Clay",102783,103292,-0.133489461358314,-0.0176119402985075,-0.076923076923077
2003,"1",1,1284,0,"D","Clay",102562,103786,0.252081252081252,0.303495311167945,-0.25
2003,"1",1,898,0,"D","Clay",102839,102997,0.557377049180328,0.0454545454545454,-0.402777777777778
2003,"1",1,59,0,"D","Grass",102300,103523,0.428571428571429,-0.1,-0.125
2003,"1",1,159,0,"D","Hard",102087,103421,-0.6,-0.5,-0.166666666666667
2003,"1",1,1693,0,"D","Other",103387,102928,0.18,-0.0666666666666667,-0.142857142857143
2003,"1",1,408,0,"D","Hard",103781,103899,-0.295454545454545,0.5,0
2003,"1",1,621,0,"D","Other",103018,103248,0.206060606060606,0.080979284369115,0.0575243965074473
2003,"0",0,12,0,"D","Hard",104113,103905,0.166666666666667,0,0
2003,"0",0,0,0,"D","Clay",104395,103638,0,0,0
2003,"0",0,235,0,"D","Other",102318,102765,-0.00030459945172101,-0.064695550351288,0.0291053921568627
2003,"1",1,1876,0,"D","Other",103819,103171,0.275067750677507,0.325,0.0121212121212121
2003,"1",1,4584,0,"D","Clay",103720,104372,0.794871794871795,0.316326530612245,0.2625
2003,"0",0,118,0,"D","Other",102987,102035,-0.0317460317460317,-0.166240409207161,-0.145454545454545
2003,"1",1,627,0,"D","Other",103484,104339,0.29016393442623,-0.45,-1
2003,"1",1,1365,0,"D","Clay",102845,103598,0.163425925925926,-0.0297304806890804,0.10377358490566
2003,"1",1,1400,0,"D","Clay",103900,102694,0.194594594594595,0.22960372960373,-0.166666666666667
2003,"1",1,483,0,"D","Clay",104022,103285,0.0528735632183908,-0.0121951219512195,-0.0714285714285715
2003,"0",0,837,0,"D","Clay",102701,104117,0.115384615384615,0.596153846153846,0.0660377358490566
2003,"0",0,280,0,"D","Grass",102863,102233,-0.1,0.0952380952380952,0
2003,"0",0,70,0,"D","Hard",103529,102131,0.25,-0.5,0.25
2003,"0",0,222,0,"D","Hard",102957,103504,-0.1,-0.0555555555555556,-0.1
2003,"1",1,89,0,"D","Other",103821,103273,0.166666666666667,-0.5,-0.5
2003,"1",1,72,0,"D","Hard",103580,102107,-0.5,0,0
2003,"1",1,255,0,"D","Other",103166,103174,0.285425101214575,-0.0833333333333334,0.64
2003,"1",1,1,0,"D","Clay",103607,104421,0,0,0
2003,"1",1,165,0,"D","Other",104499,103612,0,0.5,-0.25
2003,"0",0,807,0,"D","Other",102148,103812,-0.0966981132075472,0.0757575757575758,0.0573770491803278
2003,"1",1,875,0,"D","Other",103819,102854,0.157012195121951,0.126470588235294,-0.0237762237762238
2003,"1",1,700,0,"D","Clay",101885,102457,0.0208333333333334,-0.0681818181818182,0.424242424242424
2003,"0",0,645,0,"D","Other",102856,102035,0.164835164835165,0.298642533936652,0.19572192513369
2003,"0",0,565,0,"D","Other",103484,103344,0.0989358642507909,-0.0160377358490565,-0.5
2003,"1",1,2734,0,"D","Clay",103507,104019,-0.142465753424658,0.230769230769231,0.133802816901408
2003,"1",1,1024,0,"D","Clay",103428,102184,0.228205128205128,0.274193548387097,-0.0875
2003,"1",1,671,0,"D","Clay",102562,102338,0.101731601731602,-0.102156862745098,-0.156862745098039
2003,"0",0,70,0,"D","Clay",102839,102701,-0.0580075662042876,-0.0506993006993007,0.0311844863731656
2003,"1",1,38,0,"D","Grass",103523,103647,-0.5,0,0
2003,"1",1,204,0,"D","Hard",102957,103421,-0.6,-0.555555555555556,-0.1
2003,"1",1,1655,0,"D","Other",103387,103273,0.18,-0.566666666666667,-0.142857142857143
2003,"1",1,78,0,"D","Hard",103594,108641,-0.5,0,0
2003,"0",0,18,0,"D","Other",102077,103544,0,0,0
2003,"0",0,184,0,"D","Other",104229,103612,0,0,-0.25
2003,"1",1,770,0,"D","Other",102765,102574,0.612244897959184,0.303571428571429,0.549019607843137
2003,"0",0,59,0,"D","Other",103280,103356,0.0364145658263305,-0.5,-0.470588235294118
2003,"0",0,161,0,"D","Other",103581,103714,0.170498084291188,0.116228070175439,-0.0714285714285714
2003,"1",1,41,0,"D","Other",104339,103758,-0.240540540540541,0.565217391304348,0.7
2003,"1",1,2327,0,"D","Clay",102845,103294,0.39375,0.234245980008692,0.198368179500255
2003,"1",1,895,0,"D","Clay",103292,102694,0.29951262738148,0.115757575757576,0.352564102564103
2003,"0",0,45,0,"D","Clay",103285,103786,0.123076923076923,0.195652173913043,-0.25
2003,"0",0,9,0,"D","Clay",102997,104117,-0.5,0.5,0.5
2003,"0",0,130,0,"D","Grass",102300,102233,-0.0714285714285715,-0.171428571428571,-0.125
2003,"1",1,177,0,"D","Hard",102087,103504,-0.1,0,-0.166666666666667
2003,"1",1,127,0,"D","Other",103821,102928,0.166666666666667,0,-0.5
2003,"1",1,1,0,"D","Hard",103460,103899,-0.25,0.5,0.5
2003,"0",0,0,0,"D","Clay",104421,103638,0,0,0
2003,"1",1,4083,1,"A","Hard",101736,102021,0.538181818181818,0.321665928223305,0.109625668449198
2003,"1",1,1715,1,"A","Hard",103819,103344,0.228284124946513,0.133962264150943,0.0454545454545454
2003,"1",1,782,1,"A","Clay",103292,103454,0.0962223806129722,0.0871698113207547,0
2003,"0",0,50,0,"A","Hard",103444,102882,0.131428571428571,-0.208695652173913,-0.508658008658009
2003,"1",1,323,0,"A","Hard",103813,103285,-0.0238993710691824,0.2,0.25
2003,"1",1,66,0,"A","Clay",102997,102831,-0.166666666666667,0.125,0.916666666666667
2003,"1",1,202,0,"A","Hard",103166,102788,0.345864661654135,-0.166666666666667,0.14
